Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verfied,User Since,Location,Bio,Profile Image
5/4/16,@RangerRidley,Rob Ridley,@aliceleung Dishes all done? #EnviroEd can be a wonderful incentive,7.28E+17,TweetDeck,2610,1079,0,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"@EZECNSW Storified #EnviroEd chats here https://t.co/m6LZxJ8K2h ... This great one will be added later ""tonight""",7.28E+17,TweetDeck,2610,1079,1,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,One of nicest things about 21st Century #EnviroEd is having so many like minded individuals in palm of your hand with simple hashtag for PD,7.28E+17,TweetDeck,2610,1079,2,4,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"@ChrisVella2 Quoted in Twitter Chat on #EnviroEd (Australia) ""Exploring Teacher PD for Sustainability"" 05/04/16 https://t.co/pEBKgeaGhD",7.28E+17,Storify,2610,1079,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"@DebHoggoz Quoted in Twitter Chat on #EnviroEd (Australia) ""Exploring Teacher PD for Sustainability"" 05/04/16 https://t.co/pEBKgeaGhD",7.28E+17,Storify,2610,1079,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"@EZECNSW Quoted in Twitter Chat on #EnviroEd (Australia) ""Exploring Teacher PD for Sustainability"" 05/04/16 https://t.co/pEBKgeaGhD",7.28E+17,Storify,2610,1079,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"@KateHelene Quoted in Twitter Chat on #EnviroEd (Australia) ""Exploring Teacher PD for Sustainability"" 05/04/16 https://t.co/pEBKgeaGhD",7.28E+17,Storify,2610,1079,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"@LShenstone Quoted in Twitter Chat on #EnviroEd (Australia) ""Exploring Teacher PD for Sustainability"" 05/04/16 https://t.co/pEBKgeaGhD",7.28E+17,Storify,2610,1079,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"@steve_papp Quoted in Twitter Chat on #EnviroEd (Australia) ""Exploring Teacher PD for Sustainability"" 05/04/16 https://t.co/pEBKgeaGhD",7.28E+17,Storify,2610,1079,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"@stevenbody Quoted in Twitter Chat on #EnviroEd (Australia) ""Exploring Teacher PD for Sustainability"" 05/04/16 https://t.co/pEBKgeaGhD",7.28E+17,Storify,2610,1079,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"@vivianharris45 Quoted in Twitter Chat on #EnviroEd (Australia) ""Exploring Teacher PD for Sustainability"" 05/04/16 https://t.co/pEBKgeaGhD",7.28E+17,Storify,2610,1079,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"@WestSydUFood_Ag Quoted in Twitter Chat on #EnviroEd (Australia) ""Exploring Teacher PD for Sustainability"" 05/04/16 https://t.co/pEBKgeaGhD",7.28E+17,Storify,2610,1079,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,#EnviroEd chat is on an Aussie hosted week meaning it was early morn in N.America-no chat tonite Storified chat here https://t.co/k8C2k6ri9v,7.28E+17,TweetDeck,2612,1080,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,#EnviroEd chat will be N.America hosted next week meaning 9-10 pm Toronto/NewYork time,7.28E+17,TweetDeck,2612,1080,1,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"@aliceleung Quoted in Twitter Chat on #EnviroEd (Australia) ""Exploring Teacher PD for Sustainability"" 05/04/16 https://t.co/pEBKgeaGhD",7.28E+17,Storify,2612,1080,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"@bohndrake Quoted in Twitter Chat on #EnviroEd (Australia) ""Exploring Teacher PD for Sustainability"" 05/04/16 https://t.co/pEBKgeaGhD",7.28E+17,Storify,2612,1080,0,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"@bournda Quoted in Twitter Chat on #EnviroEd (Australia) ""Exploring Teacher PD for Sustainability"" 05/04/16 https://t.co/pEBKgesh9b",7.28E+17,Storify,2612,1080,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"@BrewongleEEC Quoted in Twitter Chat on #EnviroEd (Australia) ""Exploring Teacher PD for Sustainability"" 05/04/16 https://t.co/pEBKgeaGhD",7.28E+17,Storify,2612,1080,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"@CherineSpirou Quoted in Twitter Chat on #EnviroEd (Australia) ""Exploring Teacher PD for Sustainability"" 05/04/16 https://t.co/pEBKgeaGhD",7.28E+17,Storify,2612,1080,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"@FieldofMarsEEC Quoted in Twitter Chat on #EnviroEd (Australia) ""Exploring Teacher PD for Sustainability"" 05/04/16 https://t.co/pEBKgeaGhD",7.28E+17,Storify,2612,1080,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,"@OzPIEF Quoted in Twitter Chat on #EnviroEd (Australia) ""Exploring Teacher PD for Sustainability"" 05/04/16 https://t.co/pEBKgeaGhD",7.28E+17,Storify,2612,1080,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/4/16,@RangerRidley,Rob Ridley,No #EnviroEd tonite - it was hosted by PLN members in Australia @ 8pm their time (6am Ontario) Great chat storified https://t.co/k8C2k6ri9v,7.28E+17,TweetDeck,2612,1080,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/5/16,@RangerRidley,Rob Ridley,10 yrs ago @PeelSchools FieldCentres & @FallingbrookMS made Creditview Bog yr long study https://t.co/NYM6oXVdoi #EnviroEd @CVC_CA #BogFest,7.28E+17,TweetDeck,2612,1080,0,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/5/16,@RangerRidley,Rob Ridley,Great seeing @HomeDepotCanada supporting both #pollinators & @CWF_FCF with these beauties! #EnviroEd https://t.co/OerxxdsmQ0,7.28E+17,Twitter for iPhone,2612,1081,1,3,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/6/16,@RangerRidley,Rob Ridley,Loving the exploration & natural inquiry by classes today! Keep up the great outdoor learning! #EnviroEd,7.29E+17,TweetDeck,2615,1086,0,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/6/16,@RangerRidley,Rob Ridley,#FF Follow @GWFinlaysonFC @JackSmytheFC @PDSBBritanniaSH & @PDSB_eco for all your #EnviroEd needs in @PeelSchools,7.29E+17,TweetDeck,2615,1086,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/8/16,@RangerRidley,Rob Ridley,Nature is the best way to nurture pupils with special education needs https://t.co/1fr0qIIOsV #EnviroEd,7.29E+17,TweetDeck,2624,1087,1,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/8/16,@RangerRidley,Rob Ridley,Happy Mother's Day. We've moved away from breakfast in bed (letting mom sleep in) & moved into lunch on the trail #playoutdoors #EnviroEd,7.29E+17,TweetDeck,2624,1087,0,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/8/16,@RangerRidley,Rob Ridley,"""How to write a love letter to nature"" #enviroed via @DavidSuzukiFDN https://t.co/BO6pa7qIxn",7.29E+17,Twitter for iPad,2623,1087,0,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/8/16,@RangerRidley,Rob Ridley,May is priority booking time @PeelSchools Field Centres https://t.co/XC7hESiqhh #peel21st Here's the step by step process! #EnviroEd,7.29E+17,Twitter Web Client,2623,1087,0,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/8/16,@RangerRidley,Rob Ridley,RT @EnviroEducators: Please RT: Register by May 9 for EcoLinks 2016 @JackSmytheFC #EnviroEd for educators https://t.co/8SDYZ0la8M,7.29E+17,TweetDeck,2625,1088,1,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/9/16,@RangerRidley,Rob Ridley,Family of Ducks nesting in school court yard released by the entire school! This story is just ducky! https://t.co/cXpGxtcrVO #EnviroEd,7.30E+17,TweetDeck,2628,1088,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/10/16,@RangerRidley,Rob Ridley,Soils/Plants Studies for Gr 3 today @JackSmytheFC -Teachers make use of this Symbaloo https://t.co/FBSEpaTmJg for pre/post lessons #EnviroEd,7.30E+17,TweetDeck,2631,1088,1,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/10/16,@RangerRidley,Rob Ridley,Great potential for #EnviroEd & #peel21st https://t.co/TbWxCzyBoY,7.30E+17,TweetDeck,2631,1088,1,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/10/16,@RangerRidley,Rob Ridley,"Join #EnviroEd chat on Wednesday night @ 9 pm ET (7 pm MT) for an hour discussion on ""What makes good field trips GREAT""",7.30E+17,TweetDeck,2631,1088,2,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/11/16,@RangerRidley,Rob Ridley,RT @Joe_Teft: I'm wondering about the importance of poetry when doing #enviroed https://t.co/DMC0VO9HMl,7.30E+17,TweetDeck,2631,1088,1,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/11/16,@RangerRidley,Rob Ridley,Join #EnviroEd chat tonight for remarkable stroll through the woods of field trips! 9-10 pm ET https://t.co/NLHrmri67A,7.30E+17,TweetDeck,2631,1088,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/11/16,@RangerRidley,Rob Ridley,Why is the Campfire the Perfect 21st Century Learning Tool?-Speaking @EnviroEducators Conference this week https://t.co/fr1BXif8xR #EnviroEd,7.30E+17,TweetDeck,2631,1088,3,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/11/16,@RangerRidley,Rob Ridley,What makes a good field trip great? Join #EnviroEd chat at 9 pm ET https://t.co/NLHrmri67A,7.31E+17,TweetDeck,2632,1088,0,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/11/16,@RangerRidley,Rob Ridley,#EnviroEd chat discusses what makes good field trips GREAT at the top of the hour! 9-10 pm,7.31E+17,TweetDeck,2632,1089,1,3,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/11/16,@RangerRidley,Rob Ridley,"@Joe_Teft my own #EnviroEd Centres are a part of Alternative Programs in Board - we work with Spec Ed, Behavioural, students often",7.31E+17,TweetDeck,2632,1089,0,3,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/11/16,@RangerRidley,Rob Ridley,Q3: More & more schools &amp; classes may be participating in less experiential #EnviroEd field trips - what concerns does this raise?,7.31E+17,TweetDeck,2632,1089,1,1,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/11/16,@RangerRidley,Rob Ridley,Pythagoras theorem looks different when off a white board & used to measure a tree's height ... #EnviroEd is real life,7.31E+17,TweetDeck,2632,1089,2,6,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/11/16,@RangerRidley,Rob Ridley,#EnviroEd suits 21st Century learning well ... as we move away from walking lectures & into self directed or collaborative learning outdoors,7.31E+17,TweetDeck,2632,1089,2,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/11/16,@RangerRidley,Rob Ridley,Love studying mushrooms ... they are such Fun Guys! #EnviroEd https://t.co/JEntq5fWon,7.31E+17,TweetDeck,2632,1089,1,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/11/16,@RangerRidley,Rob Ridley,RT @stevenbody: @doctormorrison @courtney_beavan Sometimes the best learning occurs when students are not aware that they are learning! #En…,7.31E+17,TweetDeck,2632,1089,2,0,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
5/11/16,@RangerRidley,Rob Ridley,along same lines with Q3 ... if educators do not have #EnviroEd PD opportunities how are they going to appreciate it enough to sell to admin,7.31E+17,TweetDeck,2632,1089,1,2,No,11/17/11,"Caledon, Ontario","Coordinator, Peel District School Board's Outdoor Ed Centres. Speaker on Value & Practices of 21st Century #OutdoorEd. Moderator of #EnviroEd chat Wed 9-10 EST",View
